bullet_cnt,fric1_rpm,shoot_mode,trigger_cur,trigger_ecd_fdb,trigger_ecd_set,trigger_spd
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
9,0,0,0,-286398,331776,0.0
