bullet_cnt,fric1_rpm,shoot_mode,trigger_cur,trigger_ecd_fdb,trigger_ecd_set,trigger_spd
39,4915,2,0,1072709,1072709,0.0
39,4848,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4865,2,0,1072709,1072709,0.0
39,4873,2,0,1072709,1072709,0.0
39,4921,2,0,1072709,1072709,0.0
39,4909,2,0,1072709,1072709,0.0
39,4848,2,0,1072709,1072709,0.0
39,4911,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4917,2,0,1072709,1072709,0.0
39,4852,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4865,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4923,2,0,1072709,1072709,0.0
39,4865,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4854,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4917,2,0,1072709,1072709,0.0
39,4852,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4928,2,0,1072709,1072709,0.0
39,4867,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4854,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4867,2,0,1072709,1072709,0.0
39,4911,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4854,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4892,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4911,2,0,1072709,1072709,0.0
39,4873,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4892,2,0,1072709,1072709,0.0
39,4907,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4890,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4867,2,0,1072709,1072709,0.0
39,4913,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4888,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4921,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4886,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4919,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4848,2,0,1072709,1072709,0.0
39,4917,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4873,2,0,1072709,1072709,0.0
39,4896,2,0,1072709,1072709,0.0
39,4873,2,0,1072709,1072709,0.0
39,4919,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4850,2,0,1072709,1072709,0.0
39,4917,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4886,2,0,1072709,1072709,0.0
39,4915,2,0,1072709,1072709,0.0
39,4850,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4850,2,0,1072709,1072709,0.0
39,4919,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4911,2,0,1072709,1072709,0.0
39,4846,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4917,2,0,1072709,1072709,0.0
39,4867,2,0,1072709,1072709,0.0
39,4909,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4919,2,0,1072709,1072709,0.0
39,4867,2,0,1072709,1072709,0.0
39,4909,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4873,2,0,1072709,1072709,0.0
39,4907,2,0,1072709,1072709,0.0
39,4867,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4896,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4873,2,0,1072709,1072709,0.0
39,4896,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4915,2,0,1072709,1072709,0.0
39,4848,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4907,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4907,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4896,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4913,2,0,1072709,1072709,0.0
39,4848,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4928,2,0,1072709,1072709,0.0
39,4867,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4892,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4909,2,0,1072709,1072709,0.0
39,4848,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4873,2,0,1072709,1072709,0.0
39,4923,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4856,2,0,1072709,1072709,0.0
39,4926,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4886,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4886,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4923,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4854,2,0,1072709,1072709,0.0
39,4923,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4890,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4846,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4859,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4909,2,0,1072709,1072709,0.0
39,4865,2,0,1072709,1072709,0.0
39,4854,2,0,1072709,1072709,0.0
39,4923,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4886,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4846,2,0,1072709,1072709,0.0
39,4905,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4911,2,0,1072709,1072709,0.0
39,4865,2,0,1072709,1072709,0.0
39,4911,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4896,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4848,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4915,2,0,1072709,1072709,0.0
39,4865,2,0,1072709,1072709,0.0
39,4911,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4867,2,0,1072709,1072709,0.0
39,4896,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4909,2,0,1072709,1072709,0.0
39,4909,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4865,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4907,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4898,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4913,2,0,1072709,1072709,0.0
39,4844,2,0,1072709,1072709,0.0
39,4886,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4913,2,0,1072709,1072709,0.0
39,4871,2,0,1072709,1072709,0.0
39,4903,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4913,2,0,1072709,1072709,0.0
39,4846,2,0,1072709,1072709,0.0
39,4890,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4928,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4888,2,0,1072709,1072709,0.0
39,4882,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4911,2,0,1072709,1072709,0.0
39,4844,2,0,1072709,1072709,0.0
39,4890,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4877,2,0,1072709,1072709,0.0
39,4926,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4888,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4932,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4886,2,0,1072709,1072709,0.0
39,4846,2,0,1072709,1072709,0.0
39,4875,2,0,1072709,1072709,0.0
39,4926,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4886,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4932,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4890,2,0,1072709,1072709,0.0
39,4890,2,0,1072709,1072709,0.0
39,4844,2,0,1072709,1072709,0.0
39,4907,2,0,1072709,1072709,0.0
39,4861,2,0,1072709,1072709,0.0
39,4884,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4863,2,0,1072709,1072709,0.0
39,4915,2,0,1072709,1072709,0.0
39,4930,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4890,2,0,1072709,1072709,0.0
39,4894,2,0,1072709,1072709,0.0
39,4842,2,0,1072709,1072709,0.0
39,4909,2,0,1072709,1072709,0.0
39,4859,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4900,2,0,1072709,1072709,0.0
39,4867,2,0,1072709,1072709,0.0
39,4911,2,0,1072709,1072709,0.0
39,4869,2,0,1072709,1072709,0.0
39,4879,2,0,1072709,1072709,0.0
39,4888,2,0,1072709,1072709,0.0
